GEOCODIGO_MUNICIPIO,NOME_MUNICIPIO,LONGITUDE,LATITUDE
2101350,BACURITUBA,"-44,735742","-2,710872"
2101400,BALSAS,"-46,038993","-7,53117"
2101509,BARÃO DE GRAJAÚ,"-43,026453","-6,758955"
2101608,BARRA DO CORDA,"-45,239011","-5,50834"
2101707,BARREIRINHAS,"-42,827803","-2,750086"
2101731,BELÁGUA,"-43,510062","-3,156772"
2101772,BELA VISTA DO MARANHÃO,"-45,248246","-3,737733"
2101806,BENEDITO LEITE,"-44,559857","-7,2188"
2101905,BEQUIMÃO,"-44,78573","-2,462063"
2101939,BERNARDO DO MEARIM,"-44,764323","-4,630287"
2101970,BOA VISTA DO GURUPI,"-46,29871","-1,793296"
2102002,BOM JARDIM,"-45,601889","-3,544161"
2102036,BOM JESUS DAS SELVAS,"-46,853241","-4,489968"
2102077,BOM LUGAR,"-45,031108","-4,37551"
2102101,BREJO,"-42,750848","-3,679178"
2102150,BREJO DE AREIA,"-45,582095","-4,33063"
2102200,BURITI,"-42,925106","-3,945572"
2102309,BURITI BRAVO,"-43,835622","-5,835288"
2102325,BURITICUPU,"-46,451495","-4,325948"
2102358,BURITIRANA,"-47,017225","-5,588915"
2102374,CACHOEIRA GRANDE,"-44,059685","-2,931921"
2102408,CAJAPIÓ,"-44,673377","-2,882882"
2102507,CAJARI,"-45,007965","-3,323869"
2102556,CAMPESTRE DO MARANHÃO,"-47,367633","-6,164717"
2102606,CÂNDIDO MENDES,"-45,737268","-1,453889"
2102705,CANTANHEDE,"-44,381816","-3,628364"
2102754,CAPINZAL DO NORTE,"-44,330436","-4,721245"
2102804,CAROLINA,"-47,470092","-7,330783"
2102903,CARUTAPERA,"-46,023151","-1,200602"
2103000,CAXIAS,"-43,358539","-4,861675"
2103109,CEDRAL,"-44,53079","-1,997916"
2103125,CENTRAL DO MARANHÃO,"-44,831844","-2,191314"
2103158,CENTRO DO GUILHERME,"-46,03996","-2,456985"
2103174,CENTRO NOVO DO MARANHÃO,"-46,128409","-2,144292"
2103208,CHAPADINHA,"-43,361121","-3,740025"
2103257,CIDELÂNDIA,"-47,784233","-5,177421"
2103307,CODÓ,"-43,88608","-4,451338"
2103406,COELHO NETO,"-43,014014","-4,254738"
2103505,COLINAS,"-44,24978","-6,027366"
2103554,CONCEIÇÃO DO LAGO-AÇU,"-44,903016","-3,841118"
2103604,COROATÁ,"-44,125599","-4,128976"
2103703,CURURUPU,"-44,867762","-1,825521"
2103752,DAVINÓPOLIS,"-47,404996","-5,534456"
2103802,DOM PEDRO,"-44,44001","-5,038448"
2103901,DUQUE BACELAR,"-42,94418","-4,147819"
2104008,ESPERANTINÓPOLIS,"-44,886069","-4,870301"
2104057,ESTREITO,"-47,447883","-6,568085"
2104073,FEIRA NOVA DO MARANHÃO,"-46,687355","-6,963136"
2104081,FERNANDO FALCÃO,"-44,910707","-6,154978"
2104099,FORMOSA DA SERRA NEGRA,"-46,186357","-6,435304"
2104107,FORTALEZA DOS NOGUEIRAS,"-46,185558","-6,965926"
2104206,FORTUNA,"-44,160628","-5,736224"
2104305,GODOFREDO VIANA,"-45,771755","-1,4098"
2104404,GONÇALVES DIAS,"-44,305907","-5,143956"
2104503,GOVERNADOR ARCHER,"-44,275757","-5,025388"
2104552,GOVERNADOR EDISON LOBÃO,"-47,368936","-5,747412"
2104602,GOVERNADOR EUGÊNIO BARROS,"-44,246963","-5,322491"
2104628,GOVERNADOR LUIZ ROCHA,"-44,070887","-5,472865"
2104651,GOVERNADOR NEWTON BELLO,"-45,674502","-3,429705"
2104677,GOVERNADOR NUNES FREIRE,"-45,881481","-2,134962"
2104701,GRAÇA ARANHA,"-44,335791","-5,404821"
2104800,GRAJAÚ,"-46,142396","-5,818548"
2104909,GUIMARÃES,"-44,597746","-2,135077"
2105005,HUMBERTO DE CAMPOS,"-43,465092","-2,591224"
2105104,ICATU,"-44,065848","-2,774828"
2105153,IGARAPÉ DO MEIO,"-45,183328","-3,636709"
2105203,IGARAPÉ GRANDE,"-44,867403","-4,660854"
2105302,IMPERATRIZ,"-47,479811","-5,526524"
2105351,ITAIPAVA DO GRAJAÚ,"-45,792683","-5,144582"
2105401,ITAPECURU MIRIM,"-44,354263","-3,399045"
2105427,ITINGA DO MARANHÃO,"-47,52791","-4,455004"
2105450,JATOBÁ,"-44,219915","-5,819667"
2105476,JENIPAPO DOS VIEIRAS,"-45,633379","-5,369425"
2105500,JOÃO LISBOA,"-47,405036","-5,453663"
2105609,JOSELÂNDIA,"-44,699153","-4,972693"
2105658,JUNCO DO MARANHÃO,"-46,070726","-1,87461"
2105708,LAGO DA PEDRA,"-45,125891","-4,564745"
2105807,LAGO DO JUNCO,"-45,051344","-4,607643"
2105906,LAGO VERDE,"-44,937635","-4,038711"
2105922,LAGOA DO MATO,"-43,527559","-6,045277"
2105948,LAGO DOS RODRIGUES,"-44,976442","-4,612376"
2105963,LAGOA GRANDE DO MARANHÃO,"-45,390614","-4,993124"
2105989,LAJEADO NOVO,"-47,032448","-6,191609"
2106003,LIMA CAMPOS,"-44,46934","-4,517046"
2106102,LORETO,"-45,139242","-7,094454"
2106201,LUÍS DOMINGUES,"-45,895332","-1,32546"
2106300,MAGALHÃES DE ALMEIDA,"-42,201507","-3,396668"
2106326,MARACAÇUMÉ,"-45,958639","-2,056165"
2106359,MARAJÁ DO SENA,"-45,457238","-4,620313"
2106375,MARANHÃOZINHO,"-45,855611","-2,235617"
2106409,MATA ROMA,"-43,120389","-3,619046"
2106508,MATINHA,"-45,036429","-3,0984"
2106607,MATÕES,"-43,201208","-5,522465"
2106631,MATÕES DO NORTE,"-44,550245","-3,627519"
2106672,MILAGRES DO MARANHÃO,"-42,610753","-3,582207"
2106706,MIRADOR,"-44,36261","-6,377566"
2106755,MIRANDA DO NORTE,"-44,584276","-3,562645"
2106805,MIRINZAL,"-44,785756","-2,064224"
2106904,MONÇÃO,"-45,247585","-3,493932"
2107001,MONTES ALTOS,"-47,07044","-5,828563"
2107100,MORROS,"-44,044545","-2,861479"
2107209,NINA RODRIGUES,"-43,904485","-3,462464"
2107258,NOVA COLINAS,"-46,259325","-7,120566"
2107308,NOVA IORQUE,"-44,048627","-6,733203"
2107357,NOVA OLINDA DO MARANHÃO,"-45,704536","-2,799887"
2107407,OLHO D'ÁGUA DAS CUNHÃS,"-45,11958","-4,137276"
2107456,OLINDA NOVA DO MARANHÃO,"-45,003235","-2,997478"
2107506,PAÇO DO LUMIAR,"-44,098692","-2,528063"
2107605,PALMEIRÂNDIA,"-44,904464","-2,647774"
2107704,PARAIBANO,"-43,985762","-6,431825"
2107803,PARNARAMA,"-43,090401","-5,684467"
2107902,PASSAGEM FRANCA,"-43,781745","-6,173994"
2108009,PASTOS BONS,"-44,088603","-6,604028"
2108058,PAULINO NEVES,"-42,545424","-2,718206"
2108108,PAULO RAMOS,"-45,23998","-4,447957"
2108207,PEDREIRAS,"-44,603735","-4,569351"
2108256,PEDRO DO ROSÁRIO,"-45,346454","-2,968115"
2108306,PENALVA,"-45,176462","-3,293233"
2108405,PERI MIRIM,"-44,850291","-2,573055"
2108454,PERITORÓ,"-44,325854","-4,370225"
2108504,PINDARÉ-MIRIM,"-45,346868","-3,605501"
2108603,PINHEIRO,"-45,083927","-2,522741"
2108702,PIO XII,"-45,16996","-3,887588"
2108801,PIRAPEMAS,"-44,228281","-3,725329"
2108900,POÇÃO DE PEDRAS,"-44,951551","-4,750025"
2109007,PORTO FRANCO,"-47,382165","-6,354182"
2109056,PORTO RICO DO MARANHÃO,"-44,583748","-1,857223"
2109106,PRESIDENTE DUTRA,"-44,492919","-5,282374"
2109205,PRESIDENTE JUSCELINO,"-44,076779","-2,928229"
2109239,PRESIDENTE MÉDICI,"-45,820709","-2,383664"
2109270,PRESIDENTE SARNEY,"-45,371302","-2,595531"
2109304,PRESIDENTE VARGAS,"-44,033402","-3,402012"
2109403,PRIMEIRA CRUZ,"-43,442443","-2,510583"
2109452,RAPOSA,"-44,102516","-2,415075"
2109502,RIACHÃO,"-46,62335","-7,364565"
2109551,RIBAMAR FIQUENE,"-47,383478","-5,933823"
2109601,ROSÁRIO,"-44,247519","-2,941543"
2109700,SAMBAÍBA,"-45,344203","-7,138351"
2109759,SANTA FILOMENA DO MARANHÃO,"-44,563714","-5,499767"
2109809,SANTA HELENA,"-45,305161","-2,234533"
2109908,SANTA INÊS,"-45,378272","-3,658575"
2110005,SANTA LUZIA,"-45,665012","-3,968391"
2110039,SANTA LUZIA DO PARUÁ,"-45,776462","-2,546161"
2110104,SANTA QUITÉRIA DO MARANHÃO,"-42,562873","-3,498485"
2110203,SANTA RITA,"-44,319948","-3,134117"
2110237,SANTANA DO MARANHÃO,"-42,400768","-3,113068"
2110278,SANTO AMARO DO MARANHÃO,"-43,255285","-2,502721"
2110302,SANTO ANTÔNIO DOS LOPES,"-44,361447","-4,87382"
2110401,SÃO BENEDITO DO RIO PRETO,"-43,529992","-3,332766"
2110500,SÃO BENTO,"-44,828345","-2,697008"
2110609,SÃO BERNARDO,"-42,42301","-3,365437"
2110658,SÃO DOMINGOS DO AZEITÃO,"-44,650424","-6,804425"
2110708,SÃO DOMINGOS DO MARANHÃO,"-44,392879","-5,565642"
2110807,SÃO FÉLIX DE BALSAS,"-44,811448","-7,084685"
2110856,SÃO FRANCISCO DO BREJÃO,"-47,391137","-5,130201"
2110906,SÃO FRANCISCO DO MARANHÃO,"-42,865322","-6,252798"
2111003,SÃO JOÃO BATISTA,"-44,811762","-2,953333"
2111029,SÃO JOÃO DO CARÚ,"-46,254925","-3,560803"
2111052,SÃO JOÃO DO PARAÍSO,"-47,05061","-6,466222"
2111078,SÃO JOÃO DO SOTER,"-43,818182","-5,115739"
2111102,SÃO JOÃO DOS PATOS,"-43,70291","-6,498208"
2111201,SÃO JOSÉ DE RIBAMAR,"-44,057548","-2,555859"
2111250,SÃO JOSÉ DOS BASÍLIOS,"-44,582447","-5,048687"
2111300,SÃO LUÍS,"-44,297919","-2,531886"
2111409,SÃO LUÍS GONZAGA DO MARANHÃO,"-44,662708","-4,373918"
2111508,SÃO MATEUS DO MARANHÃO,"-44,468563","-4,034551"
2111532,SÃO PEDRO DA ÁGUA BRANCA,"-48,423624","-5,088911"
2111573,SÃO PEDRO DOS CRENTES,"-46,53258","-6,828556"
2111607,SÃO RAIMUNDO DAS MANGABEIRAS,"-45,484831","-7,026963"
2111631,SÃO RAIMUNDO DO DOCA BEZERRA,"-45,084163","-5,103182"
2111672,SÃO ROBERTO,"-44,991901","-5,017367"
2111706,SÃO VICENTE FERRER,"-44,886905","-2,890731"
2111722,SATUBINHA,"-45,23363","-4,035735"
2111748,SENADOR ALEXANDRE COSTA,"-44,056302","-5,261077"
2111763,SENADOR LA ROCQUE,"-47,289191","-5,441832"
2111789,SERRANO DO MARANHÃO,"-45,114641","-1,852646"
2111805,SÍTIO NOVO,"-46,694983","-5,87063"
2111904,SUCUPIRA DO NORTE,"-44,188603","-6,478284"
2111953,SUCUPIRA DO RIACHÃO,"-43,545853","-6,420108"
2112001,TASSO FRAGOSO,"-45,744124","-8,479831"
2112100,TIMBIRAS,"-43,938434","-4,253841"
2112209,TIMON,"-42,833728","-5,100681"
2112233,TRIZIDELA DO VALE,"-44,610685","-4,570127"
2112274,TUFILÂNDIA,"-45,633916","-3,676404"
2112308,TUNTUM,"-44,649012","-5,249656"
2112407,TURIAÇU,"-45,369152","-1,669022"
2112456,TURILÂNDIA,"-45,306765","-2,228834"
2112506,TUTÓIA,"-42,276847","-2,76355"
2112605,URBANO SANTOS,"-43,404248","-3,208409"
2112704,VARGEM GRANDE,"-43,916664","-3,541896"
2112803,VIANA,"-45,001307","-3,214563"
2112852,VILA NOVA DOS MARTÍRIOS,"-48,138926","-5,183512"
2112902,VITÓRIA DO MEARIM,"-44,869572","-3,482047"
2113009,VITORINO FREIRE,"-45,244185","-4,291187"
2114007,ZÉ DOCA,"-45,657698","-3,275481"
2200053,ACAUÃ,"-41,083638","-8,220787"
2200103,AGRICOLÂNDIA,"-42,659183","-5,795502"
2200202,ÁGUA BRANCA,"-42,635131","-5,893266"
2200251,ALAGOINHA DO PIAUÍ,"-40,934635","-7,008175"
2200277,ALEGRETE DO PIAUÍ,"-40,857863","-7,245349"
2200301,ALTO LONGÁ,"-42,210322","-5,250993"
2200400,ALTOS,"-42,460948","-5,036546"
2200459,ALVORADA DO GURGUÉIA,"-43,863072","-8,443959"
2200509,AMARANTE,"-42,853693","-6,246611"
2200608,ANGICAL DO PIAUÍ,"-42,743866","-6,087242"
2200707,ANÍSIO DE ABREU,"-43,034853","-9,174919"
2200806,ANTÔNIO ALMEIDA,"-44,196535","-7,219356"
2200905,AROAZES,"-41,797453","-6,11285"
2200954,AROEIRAS DO ITAIM,"-41,563204","-7,278745"
2201002,ARRAIAL,"-42,536567","-6,650827"
2201051,ASSUNÇÃO DO PIAUÍ,"-41,05083","-5,864914"
2201101,AVELINO LOPES,"-43,94151","-10,134745"
2201150,BAIXA GRANDE DO RIBEIRO,"-45,212815","-7,853352"
2201176,BARRA D'ALCÂNTARA,"-42,105002","-6,518873"
2201200,BARRAS,"-42,29534","-4,243093"
2201309,BARREIRAS DO PIAUÍ,"-45,477788","-9,921247"
2201408,BARRO DURO,"-42,513378","-5,81236"
2201507,BATALHA,"-42,075219","-4,020412"
2201556,BELA VISTA DO PIAUÍ,"-41,87138","-7,972185"
2201572,BELÉM DO PIAUÍ,"-40,970302","-7,37014"
2201606,BENEDITINOS,"-42,370617","-5,447603"
2201705,BERTOLÍNIA,"-43,954388","-7,628625"
2201739,BETÂNIA DO PIAUÍ,"-40,796622","-8,145666"
2201770,BOA HORA,"-42,125296","-4,40901"
2201804,BOCAINA,"-41,322341","-6,954842"
2201903,BOM JESUS,"-44,360525","-9,070949"
2201919,BOM PRINCÍPIO DO PIAUÍ,"-41,64521","-3,189859"
2201929,BONFIM DO PIAUÍ,"-42,879663","-9,166561"
2201945,BOQUEIRÃO DO PIAUÍ,"-42,103627","-4,48582"
2201960,BRASILEIRA,"-41,78926","-4,137829"
2201988,BREJO DO PIAUÍ,"-42,830302","-8,207065"
2202000,BURITI DOS LOPES,"-41,869909","-3,172721"
2202026,BURITI DOS MONTES,"-41,101851","-5,312067"
2202059,CABECEIRAS DO PIAUÍ,"-42,308316","-4,471331"
2202075,CAJAZEIRAS DO PIAUÍ,"-42,396727","-6,794184"
2202083,CAJUEIRO DA PRAIA,"-41,34715","-2,929227"
2202091,CALDEIRÃO GRANDE DO PIAUÍ,"-40,637419","-7,33156"
2202109,CAMPINAS DO PIAUÍ,"-41,880745","-7,654778"
2202117,CAMPO ALEGRE DO FIDALGO,"-41,832013","-8,37448"
2202133,CAMPO GRANDE DO PIAUÍ,"-41,031201","-7,135993"
2202174,CAMPO LARGO DO PIAUÍ,"-42,626041","-3,807869"
2202208,CAMPO MAIOR,"-42,166745","-4,829114"
2202251,CANAVIEIRA,"-43,719428","-7,694622"
2202307,CANTO DO BURITI,"-42,944021","-8,108232"
2202406,CAPITÃO DE CAMPOS,"-41,943522","-4,458559"
2202455,CAPITÃO GERVÁSIO OLIVEIRA,"-41,816116","-8,496838"
2202505,CARACOL,"-43,3342","-9,276765"
2202539,CARAÚBAS DO PIAUÍ,"-41,841208","-3,478591"
2202554,CARIDADE DO PIAUÍ,"-40,990335","-7,728652"
2202604,CASTELO DO PIAUÍ,"-41,547316","-5,321544"
2202653,CAXINGÓ,"-41,882684","-3,426938"
2202703,COCAL,"-41,556845","-3,470453"
2202711,COCAL DE TELHA,"-41,979048","-4,553816"
2202729,COCAL DOS ALVES,"-41,455419","-3,606073"
2202737,COIVARAS,"-42,207316","-5,091308"
2202752,COLÔNIA DO GURGUÉIA,"-43,796017","-8,187574"
2202778,COLÔNIA DO PIAUÍ,"-42,177119","-7,223658"
2202802,CONCEIÇÃO DO CANINDÉ,"-41,596634","-7,882704"
2202851,CORONEL JOSÉ DIAS,"-42,470357","-8,816369"
2202901,CORRENTE,"-45,163313","-10,440936"
2203008,CRISTALÂNDIA DO PIAUÍ,"-45,186031","-10,647804"
2203107,CRISTINO CASTRO,"-44,224415","-8,820186"
2203206,CURIMATÁ,"-44,300722","-10,031292"
2203230,CURRAIS,"-44,403002","-9,012434"
2203255,CURRALINHOS,"-42,832211","-5,620453"
2203271,CURRAL NOVO DO PIAUÍ,"-40,901069","-7,830797"
2203305,DEMERVAL LOBÃO,"-42,674229","-5,358465"
2203354,DIRCEU ARCOVERDE,"-42,43957","-9,3352"
2203404,DOM EXPEDITO LOPES,"-41,652385","-6,957902"
2203420,DOMINGOS MOURÃO,"-41,271881","-4,253434"
2203453,DOM INOCÊNCIO,"-41,976851","-9,008075"
2203503,ELESBÃO VELOSO,"-42,138144","-6,201719"
2203602,ELISEU MARTINS,"-43,664811","-8,096462"
2203701,ESPERANTINA,"-42,235365","-3,895605"
2203750,FARTURA DO PIAUÍ,"-42,794401","-9,478606"
2203800,FLORES DO PIAUÍ,"-42,924306","-7,791776"
2203859,FLORESTA DO PIAUÍ,"-41,800314","-7,466795"
2203909,FLORIANO,"-43,020645","-6,769672"
2204006,FRANCINÓPOLIS,"-42,263366","-6,395293"
2204105,FRANCISCO AYRES,"-42,691128","-6,623344"
2204154,FRANCISCO MACEDO,"-40,795567","-7,327871"
2204204,FRANCISCO SANTOS,"-41,136157","-6,994171"
2204303,FRONTEIRAS,"-40,617233","-7,088413"
2204352,GEMINIANO,"-41,35758","-7,158418"
2204402,GILBUÉS,"-45,34692","-9,83457"
2204501,GUADALUPE,"-43,566924","-6,785247"
2204550,GUARIBAS,"-43,687721","-9,395111"
2204600,HUGO NAPOLEÃO,"-42,562563","-5,987788"
2204659,ILHA GRANDE,"-41,819773","-2,854009"
2204709,INHUMA,"-41,710194","-6,66712"
2204808,IPIRANGA DO PIAUÍ,"-41,739914","-6,826933"
2204907,ISAÍAS COELHO,"-41,679448","-7,734311"
2205003,ITAINÓPOLIS,"-41,480025","-7,451281"
2205102,ITAUEIRA,"-43,025497","-7,608117"
2205151,JACOBINA DO PIAUÍ,"-41,210762","-7,936264"
2205201,JAICÓS,"-41,146475","-7,353152"
2205250,JARDIM DO MULATO,"-42,63396","-6,096578"
2205276,JATOBÁ DO PIAUÍ,"-41,819822","-4,773159"
2205300,JERUMENHA,"-43,502743","-7,084632"
2205359,JOÃO COSTA,"-42,417849","-8,489126"
2205409,JOAQUIM PIRES,"-42,18769","-3,513104"
2205458,JOCA MARQUES,"-42,427737","-3,488034"
2205508,JOSÉ DE FREITAS,"-42,578375","-4,763051"
2205516,JUAZEIRO DO PIAUÍ,"-41,702601","-5,161373"
2205524,JÚLIO BORGES,"-44,243701","-10,326787"
2205532,JUREMA,"-43,13311","-9,222025"
2205540,LAGOINHA DO PIAUÍ,"-42,627384","-5,836583"
2205557,LAGOA ALEGRE,"-42,616743","-4,50873"
2205565,LAGOA DO BARRO DO PIAUÍ,"-41,530275","-8,482437"
2205573,LAGOA DE SÃO FRANCISCO,"-41,605469","-4,392746"
2205581,LAGOA DO PIAUÍ,"-42,649013","-5,412144"
2205599,LAGOA DO SÍTIO,"-41,582386","-6,515348"
2205607,LANDRI SALES,"-43,931046","-7,2666"
2205706,LUÍS CORREIA,"-41,664567","-2,881567"
2205805,LUZILÂNDIA,"-42,371638","-3,460818"
2205854,MADEIRO,"-42,505141","-3,484212"
2205904,MANOEL EMÍDIO,"-43,875475","-8,011359"
2205953,MARCOLÂNDIA,"-40,662854","-7,443557"
2206001,MARCOS PARENTE,"-43,888314","-7,119295"
2206050,MASSAPÊ DO PIAUÍ,"-41,123855","-7,465483"
2206100,MATIAS OLÍMPIO,"-42,558629","-3,711027"
2206209,MIGUEL ALVES,"-42,893167","-4,168216"
2206308,MIGUEL LEÃO,"-42,73583","-5,682242"
2206357,MILTON BRANDÃO,"-41,44796","-4,699953"
2206407,MONSENHOR GIL,"-42,617399","-5,551486"
2206506,MONSENHOR HIPÓLITO,"-41,032893","-7,003502"
2206605,MONTE ALEGRE DO PIAUÍ,"-45,29574","-9,755834"
2206654,MORRO CABEÇA NO TEMPO,"-43,901874","-9,719319"
2206670,MORRO DO CHAPÉU DO PIAUÍ,"-42,309063","-3,742255"
2206696,MURICI DOS PORTELAS,"-42,096769","-3,32386"
2206704,NAZARÉ DO PIAUÍ,"-42,668227","-6,967128"
2206720,NAZÁRIA,"-42,814048","-5,346925"
2206753,NOSSA SENHORA DE NAZARÉ,"-42,179303","-4,626932"
2206803,NOSSA SENHORA DOS REMÉDIOS,"-42,623951","-3,991225"
2206902,NOVO ORIENTE DO PIAUÍ,"-41,928722","-6,449405"
2206951,NOVO SANTO ANTÔNIO,"-41,934507","-5,286058"
2207009,OEIRAS,"-42,131406","-7,016418"
2207108,OLHO D'ÁGUA DO PIAUÍ,"-42,578552","-5,847159"
2207207,PADRE MARCOS,"-40,905862","-7,354712"
2207306,PAES LANDIM,"-42,256958","-7,775563"
2207355,PAJEÚ DO PIAUÍ,"-42,816936","-7,85252"
2207405,PALMEIRA DO PIAUÍ,"-44,232569","-8,729501"
2207504,PALMEIRAIS,"-43,061844","-5,979797"
2207553,PAQUETÁ,"-41,701385","-7,101466"
2207603,PARNAGUÁ,"-44,634315","-10,217181"
2207702,PARNAÍBA,"-41,778171","-2,90336"
2207751,PASSAGEM FRANCA DO PIAUÍ,"-42,440527","-5,856247"
2207777,PATOS DO PIAUÍ,"-41,252281","-7,680764"
2207793,PAU D'ARCO DO PIAUÍ,"-42,388865","-5,251093"
2207801,PAULISTANA,"-41,147096","-8,141436"
2207850,PAVUSSU,"-43,221752","-7,964287"
2207900,PEDRO II,"-41,45856","-4,427055"
2207934,PEDRO LAURENTINO,"-42,286074","-8,066883"
2207959,NOVA SANTA RITA,"-42,048262","-8,074965"
2208007,PICOS,"-41,468827","-7,081374"
2208106,PIMENTEIRAS,"-41,415159","-6,241688"
2208205,PIO IX,"-40,618273","-6,832687"
2208304,PIRACURUCA,"-41,709042","-3,929287"
2208403,PIRIPIRI,"-41,778505","-4,276069"
2208502,PORTO,"-42,710926","-3,891423"
2208551,PORTO ALEGRE DO PIAUÍ,"-44,194837","-6,971725"
2208601,PRATA DO PIAUÍ,"-42,204224","-5,664798"
2208650,QUEIMADA NOVA,"-41,417025","-8,585425"
2208700,REDENÇÃO DO GURGUÉIA,"-44,581214","-9,493448"
2208809,REGENERAÇÃO,"-42,685024","-6,240183"
2208858,RIACHO FRIO,"-44,95253","-10,128728"
2208874,RIBEIRA DO PIAUÍ,"-42,714043","-7,690576"
2208908,RIBEIRO GONÇALVES,"-45,245639","-7,558034"
2209005,RIO GRANDE DO PIAUÍ,"-43,140183","-7,770857"
2209104,SANTA CRUZ DO PIAUÍ,"-41,761926","-7,177626"
2209153,SANTA CRUZ DOS MILAGRES,"-41,958446","-5,808121"
2209203,SANTA FILOMENA,"-45,920556","-9,106796"
2209302,SANTA LUZ,"-44,129586","-8,944624"
2209351,SANTANA DO PIAUÍ,"-41,518481","-6,949072"
2209377,SANTA ROSA DO PIAUÍ,"-42,280814","-6,801455"
2209401,SANTO ANTÔNIO DE LISBOA,"-41,233765","-6,981848"
2209450,SANTO ANTÔNIO DOS MILAGRES,"-42,711197","-6,046718"
2209500,SANTO INÁCIO DO PIAUÍ,"-41,918213","-7,422337"
2209559,SÃO BRAZ DO PIAUÍ,"-42,999073","-9,062561"
2209609,SÃO FÉLIX DO PIAUÍ,"-42,113503","-5,932868"
2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,"-41,689597","-8,237755"
2209708,SÃO FRANCISCO DO PIAUÍ,"-42,538532","-7,243976"
2209757,SÃO GONÇALO DO GURGUÉIA,"-45,301406","-10,02994"
2209807,SÃO GONÇALO DO PIAUÍ,"-42,698831","-5,989667"
2209856,SÃO JOÃO DA CANABRAVA,"-41,346054","-6,818931"
2209872,SÃO JOÃO DA FRONTEIRA,"-41,256287","-3,938597"
2209906,SÃO JOÃO DA SERRA,"-41,899264","-5,508798"
2209955,SÃO JOÃO DA VARJOTA,"-41,863742","-6,919018"
2209971,SÃO JOÃO DO ARRAIAL,"-42,453126","-3,813169"
2210003,SÃO JOÃO DO PIAUÍ,"-42,256438","-8,34885"
2210052,SÃO JOSÉ DO DIVINO,"-41,830109","-3,805716"
2210102,SÃO JOSÉ DO PEIXE,"-42,570179","-7,493009"
2210201,SÃO JOSÉ DO PIAUÍ,"-41,479407","-6,870626"
2210300,SÃO JULIÃO,"-40,836913","-7,085315"
2210359,SÃO LOURENÇO DO PIAUÍ,"-42,544352","-9,172002"
2210375,SÃO LUIS DO PIAUÍ,"-41,322838","-6,828144"
2210383,SÃO MIGUEL DA BAIXA GRANDE,"-42,185377","-5,862299"
2210391,SÃO MIGUEL DO FIDALGO,"-42,370529","-7,584969"
2210409,SÃO MIGUEL DO TAPUIO,"-41,319798","-5,500664"
2210508,SÃO PEDRO DO PIAUÍ,"-42,72366","-5,913952"
2210607,SÃO RAIMUNDO NONATO,"-42,692285","-9,01536"
2210623,SEBASTIÃO BARROS,"-44,833284","-10,816675"
2210631,SEBASTIÃO LEAL,"-44,067692","-7,577386"
2210656,SIGEFREDO PACHECO,"-41,727559","-4,911689"
2210706,SIMÕES,"-40,817509","-7,599137"
2210805,SIMPLÍCIO MENDES,"-41,91091","-7,857957"
2210904,SOCORRO DO PIAUÍ,"-42,504692","-7,864938"
2210938,SUSSUAPARA,"-41,392268","-7,017011"
2210953,TAMBORIL DO PIAUÍ,"-42,909689","-8,400432"
2210979,TANQUE DO PIAUÍ,"-42,283901","-6,596353"
2211001,TERESINA,"-42,80527","-5,086342"
2211100,UNIÃO,"-42,86293","-4,586018"
2211209,URUÇUÍ,"-44,560256","-7,229503"
2211308,VALENÇA DO PIAUÍ,"-41,740536","-6,398196"
2211357,VÁRZEA BRANCA,"-42,969445","-9,236541"
2211407,VÁRZEA GRANDE,"-42,253102","-6,542948"
2211506,VERA MENDES,"-41,479737","-7,602849"
2211605,VILA NOVA DO PIAUÍ,"-40,937801","-7,141046"
2211704,WALL FERRAZ,"-41,908954","-7,235779"
2300101,ABAIARA,"-39,047547","-7,356977"
2300150,ACARAPE,"-38,705624","-4,223138"
2300200,ACARAÚ,"-40,118241","-2,885311"
2300309,ACOPIARA,"-39,455705","-6,092762"
2300408,AIUABA,"-40,12316","-6,563298"
2300507,ALCÂNTARAS,"-40,544638","-3,586984"
2300606,ALTANEIRA,"-39,745821","-6,997498"
2300705,ALTO SANTO,"-38,272778","-5,522082"
2300754,AMONTADA,"-39,828823","-3,364878"
2300804,ANTONINA DO NORTE,"-39,982387","-6,779688"
2300903,APUIARÉS,"-39,430423","-3,948019"
2301000,AQUIRAZ,"-38,389803","-3,906195"
2301109,ARACATI,"-37,772753","-4,567066"
2301208,ARACOIABA,"-38,809441","-4,370394"
2301257,ARARENDÁ,"-40,831097","-4,751938"
2301307,ARARIPE,"-40,137446","-7,206184"
2301406,ARATUBA,"-39,047555","-4,416931"
2301505,ARNEIROZ,"-40,161444","-6,319426"
2301604,ASSARÉ,"-39,871275","-6,872607"
2301703,AURORA,"-38,976991","-6,940392"
2301802,BAIXIO,"-38,720126","-6,727162"
2301851,BANABUIÚ,"-38,925785","-5,315047"
2301901,BARBALHA,"-39,302316","-7,307172"
2301950,BARREIRA,"-38,638502","-4,288762"
2302008,BARRO,"-38,779881","-7,168209"
2302057,BARROQUINHA,"-41,139482","-3,009117"
2302107,BATURITÉ,"-38,880021","-4,331205"
2302206,BEBERIBE,"-38,123273","-4,174763"
2302305,BELA CRUZ,"-40,166843","-3,055107"
2302404,BOA VIAGEM,"-39,733282","-5,125744"
2302503,BREJO SANTO,"-38,985514","-7,491638"
2302602,CAMOCIM,"-40,847528","-2,900967"
