ano,codmun6,uf,codmun7,município,espvida,fectot,mort1,mort5,razdep,sobre40,sobre60,t_env,e_anosestudo,t_analf11a14,t_analf15a17,t_analf15m,t_analf18a24,t_analf18m,t_analf25a29,t_analf25m,t_atraso_0_basico,t_atraso_0_fund,t_atraso_0_med,t_atraso_1_basico,t_atraso_1_fund,t_atraso_1_med,t_atraso_2_basico,t_atraso_2_fund,t_atraso_2_med,t_fbbas,t_fbfund,t_fbmed,t_fbpre,t_fbsuper,t_flbas,t_flfund,t_flmed,t_flpre,t_flsuper,t_freq0a3,t_freq11a14,t_freq15a17,t_freq18a24,t_freq25a29,t_freq4a5,t_freq4a6,t_freq5a6,t_freq6,t_freq6a14,t_freq6a17,t_freqfund1517,t_freqfund1824,t_freqfund45,t_freqmed1824,t_freqmed614,t_freqsuper1517,t_fund11a13,t_fund12a14,t_fund15a17,t_fund16a18,t_fund18a24,t_fund18m,t_fund25m,t_med18a20,t_med18a24,t_med18m,t_med19a21,t_med25m,t_super25m,corte1,corte2,corte3,corte4,corte9,gini,pind,pindcri,pmpob,pmpobcri,ppob,ppobcri,pren10ricos,pren20,pren20ricos,pren40,pren60,pren80,prentrab,r1040,r2040,rdpc,rdpc1,rdpc10,rdpc2,rdpc3,rdpc4,rdpc5,rdpct,rind,rmpob,rpob,theil,cpr,emp,p_agro,p_com,p_constr,p_extr,p_formal,p_fund,p_med,p_serv,p_siup,p_super,p_transf,ren0,ren1,ren2,ren3,ren5,renocup,t_ativ,t_ativ1014,t_ativ1517,t_ativ1824,t_ativ18m,t_ativ2529,t_des,t_des1014,t_des1517,t_des1824,t_des18m,t_des2529,theiltrab,trabcc,trabpub,trabsc,t_agua,t_banagua,t_dens,t_lixo,t_luz,agua_esgoto,parede,t_crifundin_todos,t_fora4a5,t_fora6a14,t_fundin_todos,t_fundin_todos_mmeio,t_fundin18minf,t_m10a14cf,t_m15a17cf,t_mulchefefif014,t_nestuda_ntrab_mmeio,t_ocupdesloc_1,t_rmaxidoso,t_sluz,homem0a4,homem10a14,homem15a19,homem20a24,homem25a29,homem30a34,homem35a39,homem40a44,homem45a49,homem50a54,homem55a59,homem5a9,homem60a64,homem65a69,homem70a74,homem75a79,homemtot,homens80,mulh0a4,mulh10a14,mulh15a19,mulh20a24,mulh25a29,mulh30a34,mulh35a39,mulh40a44,mulh45a49,mulh50a54,mulh55a59,mulh5a9,mulh60a64,mulh65a69,mulh70a74,mulh75a79,mulher80,mulhertot,pea,pea1014,pea1517,pea18m,peso1,peso1114,peso1113,peso1214,peso13,peso15,peso1517,peso1524,peso1618,peso18,peso1820,peso1824,peso1921,peso25,peso4,peso5,peso6,peso610,peso617,peso65,pesom1014,pesom1517,pesom15m,pesom25m,pesorur,pesotot,pesourb,pia,pia1014,pia1517,pia18m,pop,popt,i_escolaridade,i_freq_prop,idhm,idhm_e,idhm_l,idhm_r,lat,lon
2010,350950,35,3509502,CAMPINAS,76.59,1.63,11.81,13.7,38.41,95.17,85.3,8.47,10.1,1.44,0.94,3.26,0.8,3.4,0.94,3.89,72.41,75.32,79.49,15.08,14.48,15.3,12.51,10.2,5.21,100.21,108.01,79.1,75.82,48.63,85.69,89.4,53.07,59.53,21.46,41.17,95.83,85.27,34.26,18.32,86.63,89.42,93.61,94.57,95.95,93.07,17.01,2.27,8.58,4.25,2.06,1.23,87.2,85.61,69.52,75.83,83.04,67.71,64.84,53.2,59.8,50.47,59.55,48.72,21.31,360.0,598.33,942.0,1797.5,3000.5,0.56,1.06,2.3,3.16,6.75,11.39,21.85,44.13,3.34,60.74,10.17,20.89,39.26,77.1,17.36,11.9,1390.83,232.33,6137.8,474.71,745.83,1277.21,4207.44,1391.53,34.62,86.8,173.15,0.56,17.26,2.72,1.13,14.74,5.96,0.16,77.69,75.29,57.98,53.43,0.96,23.92,12.07,1.38,6.98,48.94,66.17,80.49,2052.99,61.53,4.86,31.31,71.31,68.73,82.65,7.01,30.66,29.25,13.18,6.25,7.0,0.45,64.66,3.65,10.67,99.42,97.3,22.07,99.81,99.98,0.32,0.55,16.94,13.37,4.05,14.59,3.64,21.66,0.54,3.97,10.72,4.92,0.65,0.83,0.02,32541,39891,41344,48225,51178,47315,40812,37955,34630,31354,25295,33570,19059,13766,10457,6832,520865,6641,31330,38690,40346,48593,52883,49301,43304,41355,38876,35795,29515,32214,23211,16986,13743,10260,12846,559248,584513,3818,15236,565459,13107,62795,46689,47698,38130,871747,48247,178471,48202,823500,51870,130224,54080,693276,12621,12986,12857,68563,163686,91518,38685,23834,456957,368035,18573,1080113,1061540,949924,78581,48664,822680,1071983,1071443,0.677,0.759,0.805,0.731,0.86,0.829,-22.90556,-47.06083
2010,211130,21,2111300,SÃO LUÍS,73.76,1.75,18.1,19.76,40.67,95.55,87.61,5.19,9.84,2.37,1.35,4.65,1.27,4.92,1.85,5.92,64.67,68.34,71.7,19.03,18.12,22.18,16.31,13.54,6.13,109.53,114.67,95.8,90.58,33.11,89.97,93.07,54.79,63.77,16.21,27.69,96.25,88.78,32.68,15.22,93.27,93.99,96.02,95.57,96.77,94.59,22.49,2.32,25.29,8.48,1.65,1.12,88.14,89.52,67.2,77.23,84.47,73.45,70.41,53.07,60.6,56.05,61.04,54.79,13.73,173.0,291.25,495.0,932.5,1702.0,0.61,4.53,7.34,13.81,22.33,35.27,50.43,50.83,2.68,66.09,8.45,17.8,33.91,77.55,24.07,15.65,805.36,107.77,4093.69,232.41,376.78,648.45,2661.84,811.56,30.97,84.58,156.24,0.69,21.08,1.4,1.83,19.55,10.39,0.86,56.81,78.07,61.64,53.39,0.77,15.54,5.8,2.39,19.17,69.78,80.27,88.62,1392.66,58.54,4.75,16.95,61.03,68.4,76.32,12.48,22.15,35.1,25.52,11.96,14.87,0.54,44.72,7.77,23.06,83.18,81.26,36.37,92.95,99.89,7.43,2.89,14.07,6.73,3.23,10.52,6.47,21.49,0.39,4.65,11.59,13.65,2.78,2.36,0.11,38195,44134,46046,54277,50864,42102,35023,30731,25430,20986,16050,38897,11130,7969,5705,3685,474995,3771,37296,44400,50795,60531,58266,49913,42562,37623,31003,25166,19031,37545,14180,10507,8167,5567,7290,539842,505183,4203,9458,491523,15259,70317,51776,53399,45562,773380,57197,211391,58471,716183,60680,154194,63416,561989,14668,15134,14690,79519,187824,52655,44399,29900,420597,309273,56315,1014837,958522,862993,88534,55808,718651,1005101,997424,0.735,0.761,0.768,0.752,0.813,0.741,-2.5634605,-44.2448718
2010,330490,33,3304904,SÃO GONÇALO,74.96,1.49,14.55,16.37,40.16,92.57,82.29,7.97,9.08,1.39,1.02,3.58,0.82,3.74,0.94,4.25,56.13,59.41,70.33,22.6,23.21,22.8,21.27,17.38,6.87,104.59,114.52,76.66,82.33,28.65,88.1,91.35,43.47,62.51,12.72,27.62,96.26,87.81,30.81,14.17,85.86,88.73,92.14,94.44,96.71,94.37,30.18,3.44,18.44,7.23,1.88,0.84,85.02,85.62,57.28,68.27,80.45,64.51,61.72,45.52,54.32,43.39,54.15,41.49,7.12,254.4,400.0,572.5,900.0,1277.5,0.43,1.55,3.08,6.19,11.5,21.16,34.53,33.21,4.91,49.28,14.66,29.3,50.72,76.13,9.06,6.74,669.3,164.3,2223.0,326.17,489.97,716.88,1653.68,670.6,30.73,93.22,174.06,0.33,18.87,1.07,0.75,18.63,8.48,0.37,67.91,71.67,51.03,53.75,1.05,8.89,9.94,1.3,10.76,68.47,84.02,93.78,1101.04,57.21,4.23,18.41,65.44,65.52,78.19,10.58,37.72,36.8,21.47,9.92,13.22,0.27,57.7,4.65,16.84,92.75,91.75,31.02,93.71,99.97,3.6,0.34,18.7,14.14,3.29,17.14,6.12,26.47,0.46,5.67,10.41,8.05,2.33,1.45,0.03,29560,41654,38604,38853,41225,41775,37441,35406,34302,29077,23905,33388,17958,12630,9111,5483,475264,4892,29100,40118,39555,41640,44749,45102,41066,39700,37915,34146,28289,32874,22555,16467,12773,8909,9506,524464,500395,3460,8809,488127,11242,64505,48478,48372,34977,791805,47546,158379,46420,744259,46700,110833,47396,633426,12353,12759,12770,70489,167220,79651,40034,23855,421729,340673,729,999728,998999,874678,81772,47848,745058,996948,995011,0.645,0.7,0.739,0.681,0.833,0.711,-22.8219014,-43.0309252
2010,270430,27,2704302,MACEIÓ,72.94,1.77,22.02,24.01,43.98,95.13,86.61,5.54,9.43,5.89,3.62,11.86,4.07,12.51,6.38,14.43,58.82,64.02,71.65,18.74,19.49,20.91,22.44,16.49,7.44,104.69,116.39,71.21,83.17,39.35,88.22,91.24,38.98,58.2,18.51,25.05,94.98,84.09,37.58,16.89,81.69,84.6,87.01,90.53,95.03,92.2,35.31,4.73,20.42,8.12,1.85,1.56,83.8,86.04,49.7,59.4,72.19,59.1,56.13,42.62,49.05,43.16,49.49,41.83,14.24,166.67,263.33,455.0,903.33,1701.25,0.63,5.29,9.8,15.57,27.1,39.1,57.31,52.13,2.54,67.44,7.94,16.77,32.56,72.36,26.28,17.0,792.54,100.48,4131.46,213.99,350.11,625.73,2673.37,795.41,37.17,85.19,154.62,0.74,20.24,1.83,1.53,19.37,8.03,0.2,61.18,65.91,50.35,55.78,1.07,16.83,6.49,1.49,19.47,71.7,80.78,88.64,1363.21,56.82,4.94,23.96,64.26,66.23,77.11,12.61,23.8,42.98,27.03,11.63,13.47,0.57,47.07,8.26,21.44,80.17,94.91,28.3,97.74,99.9,2.32,1.36,31.96,18.31,4.97,23.79,15.81,32.11,0.64,9.4,18.0,14.11,2.95,2.31,0.1,36162,43250,41221,41415,40444,37559,33506,30201,25629,20886,15927,38815,11637,7815,5463,3210,436492,3352,35219,42320,42660,45979,46705,44246,40227,36722,30983,25676,20630,37279,15596,10966,8256,5669,7123,496256,445776,4211,12234,429331,14101,68164,50487,51543,42298,697679,51058,170768,49980,646621,49002,119710,49613,526911,14783,14852,14963,78261,181104,51664,42220,25735,380375,291975,619,932748,932129,784570,85274,51055,648241,924611,921284,0.591,0.658,0.721,0.635,0.799,0.739,-9.6476843,-35.7339264
2010,330170,33,3301702,DUQUE DE CAXIAS,75.0,1.73,14.07,15.83,44.2,92.51,82.17,6.61,9.02,2.11,1.3,4.99,1.33,5.28,1.54,6.07,53.89,57.96,64.19,22.81,23.13,26.22,23.3,18.91,9.6,104.36,116.26,70.19,63.91,19.71,87.29,91.1,38.84,46.94,8.85,21.89,95.57,84.62,28.37,13.92,74.58,80.54,87.38,92.85,96.09,93.13,31.97,4.07,23.15,7.66,1.93,0.7,81.04,82.87,51.33,63.77,75.69,58.41,54.92,38.3,46.16,35.28,45.04,33.09,5.5,204.0,340.0,508.67,798.0,1166.67,0.46,2.83,5.44,9.88,18.19,28.43,44.5,34.63,4.52,50.93,13.86,28.17,49.07,77.66,9.99,7.31,592.81,134.11,2052.82,276.78,424.02,619.55,1502.03,593.91,34.97,90.01,164.64,0.38,19.38,1.18,0.55,17.52,9.64,0.82,65.09,65.64,42.37,50.43,1.73,7.05,12.72,1.41,13.0,70.53,85.86,94.61,1045.02,55.5,4.05,21.08,65.04,65.01,75.96,11.5,33.1,30.2,21.85,10.86,11.75,0.27,56.34,3.33,18.69,94.78,88.87,39.91,95.44,99.95,3.23,0.85,25.75,25.42,3.91,21.81,9.75,30.95,0.33,6.69,21.0,10.45,3.45,1.79,0.05,29804,40627,37801,35754,34992,34254,30657,29762,26506,23178,17989,33496,13137,9185,6529,3980,411074,3423,29264,39845,37179,36831,37344,37575,33811,32250,29504,26650,21276,32520,16518,11710,9124,6080,6493,443974,405087,3257,9757,392074,11664,63789,47984,47904,35298,649470,46453,147559,44594,603017,43361,101106,43899,501911,12106,12815,12784,69884,165187,56524,39845,23001,342337,268328,2910,855048,852138,729834,80472,46285,603077,853747,852154,0.584,0.645,0.711,0.624,0.833,0.692,-22.7896225,-43.309929
2010,221100,22,2211001,TERESINA,74.22,1.42,16.13,17.49,41.23,96.09,88.42,5.66,10.36,2.21,1.6,9.1,1.97,9.66,3.5,11.65,65.51,71.14,66.86,18.74,17.25,24.85,15.76,11.61,8.29,113.08,114.79,108.34,85.73,43.42,91.93,94.46,53.31,59.33,22.22,29.52,97.23,89.32,43.35,19.52,95.96,96.51,97.54,97.63,97.82,95.56,26.31,2.98,20.96,11.81,1.93,2.15,90.15,91.15,62.94,74.03,81.08,64.21,59.84,46.22,53.7,45.78,54.22,43.73,14.06,169.6,271.5,453.33,850.0,1605.0,0.61,4.44,7.57,14.6,24.11,37.83,55.26,51.06,2.77,66.09,8.52,17.9,33.91,76.06,23.96,15.51,757.57,105.09,3867.87,217.71,355.31,606.25,2503.54,759.39,36.9,88.65,157.2,0.69,20.84,1.48,3.36,20.45,8.91,0.1,57.45,68.98,51.17,55.22,1.02,15.94,7.62,2.52,21.69,72.97,82.9,90.28,1265.87,59.01,5.04,20.13,61.69,68.47,77.26,10.17,25.63,37.93,21.62,9.42,11.16,0.57,44.01,8.55,23.12,96.22,91.74,28.47,95.41,99.89,2.23,4.54,21.58,4.04,2.18,15.51,9.87,27.85,0.26,6.0,14.76,11.57,1.47,2.59,0.11,30211,35817,36010,41680,38799,33675,27463,24034,21350,17796,13980,31218,10087,6800,4985,3117,380612,3590,28900,35170,38170,46282,44094,39688,33281,30346,26964,22578,17380,30222,12872,9001,7069,5044,6557,433618,409603,3545,8748,397309,11829,56561,42073,42975,34979,621498,43147,161841,43982,578351,47651,118694,49900,459657,12165,11937,11755,63649,149073,46113,35100,22062,338808,254483,46673,814230,767557,694147,70405,43467,580276,806168,804229,0.642,0.742,0.751,0.707,0.82,0.731,-5.0896403,-42.809588
2010,240810,24,2408102,NATAL,75.08,1.58,14.35,15.39,40.87,96.78,89.9,7.02,9.85,4.51,2.87,8.33,2.59,8.73,3.51,10.15,61.86,66.52,70.76,19.46,19.36,21.82,18.69,14.11,7.42,106.11,114.48,84.25,78.37,43.51,88.42,91.65,44.69,53.25,21.24,29.08,95.65,84.92,38.77,18.86,88.39,90.4,92.81,94.4,96.34,93.18,28.61,2.88,26.41,8.12,2.57,1.68,87.76,88.82,56.46,68.02,79.9,65.89,62.64,47.8,56.33,49.34,54.63,47.72,14.87,200.67,340.0,540.0,1100.0,2020.0,0.61,2.92,5.91,10.5,19.91,29.16,46.88,50.53,2.72,66.17,8.43,17.73,33.83,71.63,23.97,15.74,950.34,129.33,4802.25,271.33,442.03,764.76,3152.94,950.68,37.76,90.42,161.87,0.7,18.82,2.22,0.88,20.11,6.8,0.57,67.02,72.62,56.58,56.05,1.25,16.72,9.63,1.26,15.66,69.0,79.11,87.77,1486.75,58.26,3.84,22.42,67.41,67.0,78.67,10.63,31.42,36.21,21.84,9.87,11.49,0.57,53.27,8.12,16.58,98.91,97.54,26.83,98.82,99.84,0.98,0.36,21.16,11.61,3.66,15.65,8.9,26.08,0.03,5.99,13.05,10.14,1.59,1.74,0.16,27129,33517,35245,39654,37784,32061,27117,26524,23966,19155,14336,28348,11647,7639,5635,3578,377947,4612,25825,32650,35823,42264,40836,35638,31417,31400,29361,23762,18578,27410,15687,10982,8876,6070,9213,425792,405162,2538,9537,393088,10564,52799,38977,39947,31409,627557,42908,152592,42517,584649,42959,109684,45324,474965,10918,11286,10749,57700,139307,56441,66091,42908,627557,474965,0,803739,803739,695411,66167,42529,586715,797986,797696,0.659,0.712,0.763,0.694,0.835,0.768,-5.805398,-35.2080905
2010,330350,33,3303500,NOVA IGUAÇU,74.08,1.8,15.35,17.27,44.76,92.93,81.73,6.96,9.25,2.45,1.47,4.63,1.21,4.89,1.45,5.61,55.45,60.28,63.59,22.91,23.07,28.29,21.64,16.65,8.12,104.17,114.88,73.9,69.71,20.45,87.94,91.34,39.58,52.24,9.35,16.98,96.78,87.25,29.58,13.31,78.8,83.35,88.39,91.68,96.22,93.88,32.94,3.56,22.91,8.65,2.06,0.67,83.91,86.7,53.25,64.91,77.4,60.37,57.03,38.81,46.91,37.85,46.21,36.07,6.5,199.14,327.5,500.0,766.67,1157.14,0.48,3.38,6.45,10.56,19.29,30.43,47.03,36.87,4.23,52.75,12.98,26.73,47.25,74.95,11.36,8.12,591.0,124.86,2179.17,258.74,406.38,606.33,1557.94,592.1,35.14,86.97,162.93,0.41,20.91,1.05,0.84,17.9,10.47,0.41,61.64,67.4,45.07,52.95,1.17,8.53,8.51,1.79,14.77,72.64,86.54,94.75,1023.85,53.91,4.57,19.53,62.08,63.26,74.66,11.46,30.15,34.74,21.86,10.71,12.97,0.28,51.43,4.76,20.62,96.48,91.29,39.45,95.39,99.9,2.65,0.3,22.75,21.2,3.78,19.41,8.65,30.63,0.31,6.59,17.63,11.36,4.87,1.84,0.1,27268,38125,35619,32184,32068,31281,28510,27678,24533,21414,16546,31110,12851,8859,6404,3926,381750,3374,26482,37296,35642,33070,34047,34069,31556,30437,27969,24627,20166,30434,15768,11580,8812,6071,6481,414507,367315,3445,8666,355204,10605,59971,44974,45219,31863,605017,44445,136419,42339,560572,40230,91974,40062,468598,11251,11712,11885,65184,155538,55432,37263,22216,320019,251346,8694,796257,787563,681292,75421,44367,561504,795259,793785,0.604,0.661,0.713,0.641,0.818,0.691,-22.7592175,-43.4508728
2010,500270,50,5002704,CAMPO GRANDE,75.62,1.84,16.48,19.89,41.47,93.59,83.86,6.7,10.93,1.05,0.71,3.92,0.74,4.16,0.98,4.91,72.11,77.69,73.11,14.99,13.37,18.12,12.9,8.94,8.77,103.03,112.47,78.74,53.0,42.99,89.52,92.79,50.41,43.28,20.6,29.81,97.59,83.22,32.45,16.05,80.81,86.19,95.14,97.56,97.96,93.83,22.39,2.01,24.8,5.29,3.24,3.08,91.37,91.44,65.13,73.67,81.71,66.69,63.39,50.55,57.61,49.57,58.75,47.81,17.22,284.0,482.0,700.0,1295.0,2204.0,0.56,0.99,1.81,4.59,9.32,17.26,29.83,46.6,3.49,61.75,10.41,21.04,38.25,79.03,17.91,11.85,1089.37,189.92,5076.52,376.84,579.18,937.72,3358.65,1090.0,35.28,95.66,177.1,0.57,21.91,3.34,3.2,19.14,9.47,0.08,63.29,72.36,55.22,54.63,0.98,18.45,7.83,1.89,11.16,61.85,75.47,86.07,1672.34,64.84,6.24,35.29,75.83,73.75,85.25,6.8,23.25,27.5,13.45,5.89,6.87,0.51,46.36,9.87,16.9,99.3,97.21,20.7,99.8,99.9,1.22,0.66,18.86,19.19,2.04,15.78,5.68,23.88,0.3,6.74,11.7,5.08,0.89,1.06,0.1,29074,32845,35337,37134,36008,32463,28755,26397,24015,20165,15841,28829,11651,8329,6257,4025,381333,4208,27887,31843,35218,36719,37004,34940,31480,29231,28141,23114,18584,27542,13858,10170,8003,5493,6237,405464,436830,4039,15042,417749,11661,51679,38072,39426,33657,607906,42202,144137,42004,565704,42687,101935,43243,463769,11466,11320,11090,57761,137823,52691,31771,21074,317768,245977,10555,786797,776242,673730,64688,42622,566420,777917,777466,0.667,0.755,0.784,0.724,0.844,0.79,-20.4640173,-54.6162947
2010,354870,35,3548708,SÃO BERNARDO DO CAMPO,76.65,1.5,12.84,14.39,37.55,95.39,85.91,6.56,10.22,1.07,0.77,3.04,0.72,3.18,0.86,3.65,73.38,75.41,80.74,15.49,15.13,15.73,11.13,9.46,3.53,100.41,105.55,85.75,97.53,46.96,88.32,90.39,57.33,77.56,20.11,35.28,96.57,89.13,33.08,18.71,92.76,94.49,96.9,98.06,97.59,95.4,16.14,1.61,10.35,4.9,3.14,1.61,88.42,86.28,71.86,79.67,85.72,70.23,67.22,54.57,62.03,52.19,61.58,50.28,19.21,333.33,554.5,871.67,1510.0,2487.0,0.54,0.99,1.91,3.54,7.11,13.22,23.93,42.7,3.57,58.49,10.93,22.48,41.51,78.25,15.63,10.71,1212.65,216.55,5177.68,446.14,700.06,1154.15,3549.0,1213.07,38.53,90.17,175.06,0.52,16.68,2.46,0.53,14.27,5.14,0.05,74.59,78.08,60.97,46.32,0.64,22.38,19.08,1.27,8.75,51.36,67.59,82.23,1873.7,62.46,4.57,30.43,77.88,70.38,83.79,8.75,39.76,35.4,15.15,7.84,8.62,0.43,63.63,2.91,13.33,99.13,96.35,27.51,99.87,99.98,0.68,1.21,12.78,7.24,2.41,11.19,2.93,20.84,0.62,4.1,11.0,4.95,0.9,0.83,0.02,24952,29707,30036,34307,35508,33323,29733,28057,25432,21845,17518,25868,12549,8567,5795,3395,369626,3034,24257,29167,29703,33868,37068,35922,32614,30181,28768,24806,20108,24794,15074,10298,7730,5323,6156,395837,415619,2690,10628,402302,9840,47166,35428,35318,29347,606198,35347,127783,35476,570851,37434,92436,38804,478415,9961,9990,9759,52240,123009,50235,29121,17587,317352,253848,12805,765463,752658,665428,58874,34926,571628,761343,761075,0.702,0.779,0.805,0.752,0.861,0.807,-23.7080345,-46.5506747
2010,250750,25,2507507,JOÃO PESSOA,74.89,1.49,16.44,13.25,41.06,96.65,89.79,6.96,9.87,2.54,1.97,8.11,2.09,8.54,3.36,9.98,62.86,66.88,73.77,18.65,18.68,19.59,18.49,14.44,6.63,106.33,116.98,78.15,81.84,48.58,88.05,91.82,44.41,58.14,23.0,28.41,96.44,85.29,42.06,22.61,84.53,88.26,92.59,96.22,96.93,93.74,27.11,4.14,19.32,7.17,2.48,2.82,85.46,87.07,57.48,67.18,78.8,66.25,63.49,47.88,56.15,51.04,55.2,49.91,18.61,195.0,338.4,550.0,1140.67,2100.0,0.62,3.48,6.31,11.59,20.15,30.3,46.05,50.57,2.54,66.55,7.97,17.04,33.45,73.21,25.37,16.7,964.82,122.35,4879.21,262.23,437.45,791.61,3210.6,965.23,38.56,89.53,158.62,0.72,18.4,2.17,0.86,18.03,7.28,0.12,63.26,72.78,58.19,57.11,1.57,21.08,7.11,1.48,17.56,67.74,78.35,86.89,1559.91,57.56,4.11,20.18,61.27,66.03,78.38,10.33,28.16,39.77,23.69,9.57,11.39,0.61,45.54,11.78,20.91,99.51,97.15,22.22,99.24,99.96,1.22,0.72,23.68,15.47,3.07,17.1,10.39,26.0,0.25,8.09,13.0,10.66,1.34,2.1,0.04,25461,29086,30592,33683,33549,29803,24961,23728,21330,16888,13015,26685,10212,6953,5083,3083,337783,3671,24833,28364,31522,36775,37240,33751,29603,28604,25642,20885,17153,25727,13872,10063,8298,5556,7844,385732,356977,2352,7546,347079,10328,45630,33692,34343,29913,562733,36828,132480,37437,525905,38309,95652,39362,430253,10020,10475,10371,53678,123937,50338,28349,18541,306427,238174,2730,723515,720785,620173,57175,37396,525602,713290,712984,0.663,0.709,0.763,0.693,0.832,0.77,-7.1215981,-34.882028
2010,354780,35,3547809,SANTO ANDRÉ,76.66,1.41,12.58,14.1,39.48,95.36,85.81,9.31,10.69,1.21,0.9,2.78,0.73,2.88,0.83,3.26,77.92,80.9,82.5,12.81,11.62,14.24,9.27,7.48,3.26,101.11,106.37,86.24,72.31,52.54,88.64,91.0,60.15,58.82,25.92,30.66,96.83,90.57,37.96,18.39,85.18,88.73,93.05,95.85,97.41,95.63,15.26,1.35,14.43,4.17,2.32,1.1,90.88,87.71,76.81,83.82,89.21,70.72,67.43,60.11,69.01,54.35,67.98,51.75,20.14,374.0,615.0,985.71,1666.4,2605.0,0.53,0.78,1.82,3.24,7.46,11.77,23.71,41.94,3.57,57.59,11.08,23.04,42.41,74.59,15.14,10.36,1304.31,232.72,5470.08,490.02,779.83,1263.0,3743.22,1304.42,35.48,94.61,174.84,0.51,18.15,2.72,0.28,15.96,5.28,0.15,74.03,80.37,64.64,46.62,0.94,24.59,19.74,1.15,8.07,49.79,65.44,80.68,1947.56,61.5,5.54,33.9,79.31,68.18,85.98,8.5,32.22,34.83,14.66,7.59,8.63,0.43,61.78,3.09,13.3,98.18,98.18,25.53,99.89,99.99,0.23,1.47,14.15,14.82,2.59,11.92,3.24,22.13,0.39,3.57,9.21,4.21,0.7,0.85,0.01,20138,24218,25040,28838,30191,27569,25086,24115,23187,20288,16821,20982,12657,8974,7154,4700,324458,4500,19164,23613,24500,28534,30630,29217,27268,26225,25775,23436,19707,20349,15803,11869,9908,7131,8820,351949,366055,2648,9726,353681,7777,38198,28631,28680,23353,546963,28968,106717,29196,517995,31436,77749,32594,440246,8067,8156,8064,42560,99933,62963,23537,14335,288304,235370,0,676407,676407,595250,47831,28688,518731,674948,674891,0.707,0.802,0.815,0.769,0.861,0.819,-23.6573395,-46.5322504
2010,353440,35,3534401,OSASCO,75.42,1.75,13.36,15.5,39.97,94.53,83.58,6.37,10.09,1.78,1.19,3.48,0.99,3.64,1.06,4.18,74.01,76.51,81.89,14.24,13.36,15.13,11.75,10.13,2.98,104.25,109.21,89.6,79.94,43.94,85.35,88.82,51.52,66.46,19.56,28.82,94.68,86.36,35.67,20.09,86.88,90.15,94.75,96.37,96.0,93.56,16.75,2.65,10.4,5.71,2.32,1.36,85.14,84.09,70.02,78.84,83.65,64.81,60.95,52.23,57.26,44.74,58.56,42.17,14.19,299.14,497.5,747.25,1250.0,1900.0,0.53,1.5,3.07,4.8,9.42,16.13,27.15,42.21,3.76,57.56,11.41,23.38,42.44,79.82,14.79,10.16,1003.4,188.86,4235.07,383.72,600.49,955.9,2907.49,1004.0,30.82,86.32,170.9,0.51,16.08,1.28,0.2,15.57,5.73,0.01,74.61,72.9,53.02,54.98,0.76,17.14,12.07,1.34,9.5,56.93,73.67,87.7,1574.82,60.75,5.75,31.96,75.97,68.84,81.09,8.85,31.49,34.14,15.93,7.88,8.35,0.38,64.84,3.3,13.64,98.97,96.15,36.12,99.07,99.99,0.83,2.37,18.8,13.12,4.0,15.29,4.73,24.67,0.45,5.14,15.8,5.64,1.33,0.96,0.01,22836,27759,26675,30446,31050,28788,25518,23709,20642,17763,13728,24093,10018,6810,4860,3106,320436,2635,22290,27402,26806,30622,32578,31164,27607,25997,23577,20571,16348,23655,12612,8648,6761,4714,4952,346304,348745,3172,10128,335445,9005,43579,32657,32501,26516,517418,32338,114173,31825,485080,32441,81835,34141,403245,9404,9530,9240,49342,114537,42462,27289,16201,272305,215059,0,666740,666740,574104,55161,31693,487250,665237,664836,0.648,0.755,0.776,0.718,0.84,0.776,-23.5324859,-46.7916801
